gene_id	geneSymbol	mean	median	longest_isoform	merged	gene_category
ENSG00000207818.1	MIR105-2	81	81	81	81	miRNA
ENSG00000284157.1	MIR106A	81	81	81	81	miRNA
ENSG00000208036.1	MIR106B	82	82	82	82	miRNA
ENSG00000198997.2	MIR107	81	81	81	81	miRNA
ENSG00000284038.1	MIR10A	110	110	110	110	miRNA
ENSG00000207744.1	MIR10B	110	110	110	110	miRNA
ENSG00000199017.2	MIR1-1	71	71	71	71	miRNA
ENSG00000283768.1	MIR1178	91	91	91	91	miRNA
ENSG00000221630.3	MIR1179	91	91	91	91	miRNA
ENSG00000221540.1	MIR1180	69	69	69	69	miRNA
ENSG00000284268.1	MIR1181	81	81	81	81	miRNA
ENSG00000283799.1	MIR1182	97	97	97	97	miRNA
ENSG00000221783.1	MIR1183	89	89	89	89	miRNA
ENSG00000221533.1	MIR1184-1	99	99	99	99	miRNA
ENSG00000221190.1	MIR1184-2	99	99	99	99	miRNA
ENSG00000221603.1	MIR1184-3	99	99	99	99	miRNA
ENSG00000221525.1	MIR1185-1	86	86	86	86	miRNA
ENSG00000221614.1	MIR1185-2	86	86	86	86	miRNA
ENSG00000221036.5	MIR1193	78	78	78	78	miRNA
ENSG00000221745.3	MIR1197	88	88	88	88	miRNA
ENSG00000284081.1	MIR1199	119	119	119	119	miRNA
ENSG00000174407.13	MIR1-1HG	823	823	1220	1220	lncRNA
ENSG00000174403.16	MIR1-1HG-AS1	1687	2302	2585	3397	lncRNA
ENSG00000284453.1	MIR1-2	85	85	85	85	miRNA
ENSG00000221325.1	MIR1200	76	76	76	76	miRNA
ENSG00000221456.1	MIR1202	83	83	83	83	miRNA
ENSG00000221739.1	MIR1203	85	85	85	85	miRNA
ENSG00000283710.1	MIR1204	67	67	67	67	miRNA
ENSG00000221771.1	MIR1205	63	63	63	63	miRNA
ENSG00000283200.1	MIR1206	59	59	59	59	miRNA
ENSG00000221176.1	MIR1207	87	87	87	87	miRNA
ENSG00000221261.1	MIR1208	73	73	73	73	miRNA
ENSG00000284440.1	MIR122	85	85	85	85	miRNA
ENSG00000221120.1	MIR1224	85	85	85	85	miRNA
ENSG00000221656.1	MIR1225	90	90	90	90	miRNA
ENSG00000221585.1	MIR1226	75	75	75	75	miRNA
ENSG00000221411.1	MIR1227	88	88	88	88	miRNA
ENSG00000221365.1	MIR1228	73	73	73	73	miRNA
ENSG00000221394.1	MIR1229	69	69	69	69	miRNA
ENSG00000221028.1	MIR1231	92	92	92	92	miRNA
ENSG00000221649.1	MIR1233-1	82	82	82	82	miRNA
ENSG00000221065.1	MIR1233-2	82	82	82	82	miRNA
ENSG00000284139.1	MIR1234	80	80	80	80	miRNA
ENSG00000284446.1	MIR1236	102	102	102	102	miRNA
ENSG00000221273.1	MIR1237	102	102	102	102	miRNA
ENSG00000221410.1	MIR1238	83	83	83	83	miRNA
ENSG00000284321.1	MIR124-1	85	85	85	85	miRNA
ENSG00000207816.1	MIR124-2	109	109	109	109	miRNA
ENSG00000254377.6	MIR124-2HG	1645	1757	2987	3880	lncRNA
ENSG00000283193.1	MIR1243	93	93	93	93	miRNA
ENSG00000207598.1	MIR124-3	87	87	87	87	miRNA
ENSG00000284378.1	MIR1244-1	85	85	85	85	miRNA
ENSG00000283498.1	MIR1244-2	85	85	85	85	miRNA
ENSG00000283429.1	MIR1244-3	85	85	85	85	miRNA
ENSG00000283475.1	MIR1244-4	85	85	85	85	miRNA
ENSG00000221502.1	MIR1245A	70	70	70	70	miRNA
ENSG00000283238.1	MIR1245B	69	69	69	69	miRNA
ENSG00000283203.1	MIR1246	73	73	73	73	miRNA
ENSG00000283857.1	MIR1247	136	136	136	136	miRNA
ENSG00000283958.1	MIR1248	106	106	106	106	miRNA
ENSG00000221598.3	MIR1249	66	66	66	66	miRNA
ENSG00000221025.1	MIR1250	113	113	113	113	miRNA
ENSG00000221479.3	MIR1251	70	70	70	70	miRNA
ENSG00000221788.1	MIR1252	65	65	65	65	miRNA
ENSG00000221200.1	MIR1253	105	105	105	105	miRNA
ENSG00000221184.1	MIR1254-1	97	97	97	97	NA
ENSG00000264574.1	MIR1254-2	63	63	63	63	NA
ENSG00000221265.1	MIR1255A	113	113	113	113	miRNA
ENSG00000283207.1	MIR1255B1	63	63	63	63	miRNA
ENSG00000221545.1	MIR1255B2	67	67	67	67	miRNA
ENSG00000221808.1	MIR1256	119	119	119	119	miRNA
ENSG00000284193.1	MIR1257	117	117	117	117	miRNA
ENSG00000221240.1	MIR1258	73	73	73	73	miRNA
ENSG00000208008.1	MIR125A	86	86	86	86	miRNA
ENSG00000207971.1	MIR125B1	88	88	88	88	miRNA
ENSG00000207863.1	MIR125B2	89	89	89	89	miRNA
ENSG00000199161.1	MIR126	85	85	85	85	miRNA
ENSG00000221754.1	MIR1260A	73	73	73	73	miRNA
ENSG00000266192.3	MIR1260B	89	89	89	89	miRNA
ENSG00000221586.1	MIR1261	82	82	82	82	miRNA
ENSG00000221203.1	MIR1262	93	93	93	93	miRNA
ENSG00000221251.1	MIR1263	86	86	86	86	miRNA
ENSG00000276158.2	MIR1264	69	69	69	69	miRNA
ENSG00000221371.1	MIR1265	86	86	86	86	miRNA
ENSG00000221052.3	MIR1266	84	84	84	84	miRNA
ENSG00000221650.1	MIR1267	78	78	78	78	miRNA
ENSG00000221641.1	MIR1268A	52	52	52	52	miRNA
ENSG00000265561.2	MIR1268B	50	50	50	50	miRNA
ENSG00000221563.1	MIR1269A	105	105	105	105	miRNA
ENSG00000265503.1	MIR1269B	75	75	75	75	miRNA
ENSG00000207608.3	MIR127	97	97	97	97	miRNA
ENSG00000238517.1	MIR1270	83	83	83	83	miRNA
ENSG00000221464.1	MIR1271	86	86	86	86	miRNA
ENSG00000221033.1	MIR1272	129	129	129	129	miRNA
ENSG00000221753.1	MIR1273A	103	103	103	103	NA
ENSG00000264814.1	MIR1273C	77	77	77	77	miRNA
ENSG00000264881.1	MIR1273D	86	86	86	86	NA
ENSG00000265031.1	MIR1273E	102	102	102	102	NA
ENSG00000264834.1	MIR1273F	99	99	99	99	NA
ENSG00000265815.1	MIR1273G	100	100	100	100	NA
ENSG00000274466.1	MIR1273H	116	116	116	116	miRNA
ENSG00000221697.1	MIR1275	80	80	80	80	miRNA
ENSG00000221634.1	MIR1276	83	83	83	83	miRNA
ENSG00000221463.3	MIR1277	78	78	78	78	miRNA
ENSG00000221680.1	MIR1278	81	81	81	81	miRNA
ENSG00000283476.1	MIR1279	62	62	62	62	miRNA
ENSG00000284015.1	MIR1281	54	54	54	54	miRNA
ENSG00000207654.4	MIR128-1	82	82	82	82	miRNA
ENSG00000221792.1	MIR1282	101	101	101	101	miRNA
ENSG00000207625.1	MIR128-2	84	84	84	84	miRNA
ENSG00000221421.1	MIR1283-1	87	87	87	87	miRNA
ENSG00000221548.1	MIR1283-2	87	87	87	87	miRNA
ENSG00000221264.1	MIR1284	120	120	120	120	miRNA
ENSG00000221520.1	MIR1285-1	84	84	84	84	miRNA
ENSG00000221238.1	MIR1285-2	88	88	88	88	miRNA
ENSG00000221039.3	MIR1286	78	78	78	78	miRNA
ENSG00000284415.1	MIR1287	90	90	90	90	miRNA
ENSG00000221355.1	MIR1288	75	75	75	75	miRNA
ENSG00000221763.1	MIR1289-1	144	144	144	144	miRNA
ENSG00000221287.1	MIR1289-2	111	111	111	111	miRNA
ENSG00000221662.1	MIR1290	78	78	78	78	miRNA
ENSG00000281842.2	MIR1291	87	87	87	87	miRNA
ENSG00000207705.2	MIR129-1	72	72	72	72	miRNA
ENSG00000284481.1	MIR1292	66	66	66	66	miRNA
ENSG00000199077.3	MIR129-2	90	90	90	90	miRNA
ENSG00000221604.1	MIR1293	71	71	71	71	miRNA
ENSG00000221430.1	MIR1294	142	142	142	142	miRNA
ENSG00000221390.1	MIR1295A	79	79	79	79	miRNA
ENSG00000283598.1	MIR1295B	60	60	60	60	miRNA
ENSG00000221063.3	MIR1296	92	92	92	92	miRNA
ENSG00000283126.1	MIR1297	77	77	77	77	miRNA
ENSG00000221710.1	MIR1298	112	112	112	112	miRNA
ENSG00000275377.1	MIR1299	83	83	83	83	miRNA
ENSG00000221445.3	MIR1301	82	82	82	82	miRNA
ENSG00000283507.1	MIR1302-1	143	143	143	143	miRNA
ENSG00000284557.1	MIR1302-10	138	138	138	138	miRNA
ENSG00000283801.1	MIR1302-11	138	138	138	138	miRNA
ENSG00000284332.1	MIR1302-2	138	138	138	138	miRNA
ENSG00000243485.5	MIR1302-2HG	623	623	712	1021	lncRNA
ENSG00000221055.1	MIR1302-3	138	138	138	138	miRNA
ENSG00000221628.1	MIR1302-4	150	150	150	150	miRNA
ENSG00000221091.1	MIR1302-5	150	150	150	150	miRNA
ENSG00000221393.1	MIR1302-6	90	90	90	90	miRNA
ENSG00000221768.2	MIR1302-7	72	72	72	72	miRNA
ENSG00000221269.1	MIR1302-8	128	128	128	128	miRNA
ENSG00000283921.1	MIR1302-9	138	138	138	138	miRNA
ENSG00000221552.1	MIR1303	86	86	86	86	miRNA
ENSG00000284458.1	MIR1304	91	91	91	91	miRNA
ENSG00000221227.1	MIR1305	86	86	86	86	miRNA
ENSG00000284464.1	MIR1306	85	85	85	85	miRNA
ENSG00000283867.1	MIR1307	149	149	149	149	miRNA
ENSG00000208009.1	MIR130A	89	89	89	89	miRNA
ENSG00000283871.1	MIR130B	82	82	82	82	miRNA
ENSG00000267200.1	MIR132	101	101	101	101	miRNA
ENSG00000283435.1	MIR1321	79	79	79	79	miRNA
ENSG00000283210.1	MIR1322	71	71	71	71	miRNA
ENSG00000221017.1	MIR1323	73	73	73	73	miRNA
ENSG00000283894.1	MIR1324	96	96	96	96	miRNA
ENSG00000283927.1	MIR133A1	88	88	88	88	miRNA
ENSG00000265142.9	MIR133A1HG	1852	1237	4359	5825	lncRNA
ENSG00000284508.1	MIR133A2	102	102	102	102	miRNA
ENSG00000199080.1	MIR133B	119	119	119	119	miRNA
ENSG00000207993.3	MIR134	73	73	73	73	miRNA
ENSG00000251862.2	MIR1343	84	84	84	84	miRNA
ENSG00000207926.1	MIR135A1	90	90	90	90	miRNA
ENSG00000207586.1	MIR135A2	100	100	100	100	miRNA
ENSG00000199059.3	MIR135B	97	97	97	97	miRNA
ENSG00000207942.2	MIR136	82	82	82	82	miRNA
ENSG00000284202.1	MIR137	102	102	102	102	miRNA
ENSG00000225206.10	MIR137HG	2273	2082	4523	9599	lncRNA
ENSG00000207954.1	MIR138-1	99	99	99	99	miRNA
ENSG00000207649.3	MIR138-2	84	84	84	84	miRNA
ENSG00000272036.1	MIR139	68	68	68	68	miRNA
ENSG00000208017.3	MIR140	100	100	100	100	miRNA
ENSG00000207708.1	MIR141	95	95	95	95	miRNA
ENSG00000284353.1	MIR142	87	87	87	87	miRNA
ENSG00000284182.1	MIR143	106	106	106	106	miRNA
ENSG00000283819.1	MIR144	86	86	86	86	miRNA
ENSG00000276365.1	MIR145	88	88	88	88	miRNA
ENSG00000222532.1	MIR1468	86	86	86	86	miRNA
ENSG00000283888.1	MIR1469	47	47	47	47	miRNA
ENSG00000283733.1	MIR146A	99	99	99	99	miRNA
ENSG00000202569.4	MIR146B	73	73	73	73	miRNA
ENSG00000269782.1	MIR1470	61	61	61	61	miRNA
ENSG00000222246.1	MIR1471	57	57	57	57	miRNA
ENSG00000207814.1	MIR147A	72	72	72	72	miRNA
ENSG00000284386.1	MIR147B	80	80	80	80	miRNA
ENSG00000199085.3	MIR148A	68	68	68	68	miRNA
ENSG00000199122.3	MIR148B	99	99	99	99	miRNA
ENSG00000207611.1	MIR149	89	89	89	89	miRNA
ENSG00000207782.3	MIR150	84	84	84	84	miRNA
ENSG00000254324.3	MIR151A	90	90	90	90	miRNA
ENSG00000265154.1	MIR151B	96	96	96	96	miRNA
ENSG00000207947.3	MIR152	87	87	87	87	miRNA
ENSG00000207647.1	MIR153-1	90	90	90	90	miRNA
ENSG00000207960.1	MIR153-2	87	87	87	87	miRNA
ENSG00000222831.1	MIR1537	61	61	61	61	miRNA
ENSG00000223109.1	MIR1538	61	61	61	61	miRNA
ENSG00000284239.1	MIR1539	50	50	50	50	miRNA
ENSG00000207978.1	MIR154	84	84	84	84	miRNA
ENSG00000283904.1	MIR155	65	65	65	65	miRNA
ENSG00000234883.6	MIR155HG	1548	1548	1600	1603	lncRNA
ENSG00000263972.1	MIR1587	53	53	53	53	miRNA
ENSG00000283785.1	MIR15A	83	83	83	83	miRNA
ENSG00000207779.1	MIR15B	98	98	98	98	miRNA
ENSG00000208006.1	MIR16-1	89	89	89	89	miRNA
ENSG00000198987.1	MIR16-2	81	81	81	81	miRNA
ENSG00000284536.1	MIR17	84	84	84	84	miRNA
ENSG00000215417.13	MIR17HG	1522	1096	2845	3774	lncRNA
ENSG00000207759.1	MIR181A1	110	110	110	110	miRNA
ENSG00000229989.4	MIR181A1HG	1691	1482	3006	5391	lncRNA
ENSG00000207595.1	MIR181A2	110	110	110	110	miRNA
ENSG00000224020.1	MIR181A2HG	662	662	662	662	lncRNA
ENSG00000207975.1	MIR181B1	110	110	110	110	miRNA
ENSG00000207737.1	MIR181B2	89	89	89	89	miRNA
ENSG00000207613.1	MIR181C	110	110	110	110	miRNA
ENSG00000207585.1	MIR181D	137	137	137	137	miRNA
ENSG00000207990.3	MIR182	110	110	110	110	miRNA
ENSG00000284125.1	MIR1825	53	53	53	53	miRNA
ENSG00000221476.2	MIR1827	66	66	66	66	miRNA
ENSG00000207691.1	MIR183	110	110	110	110	miRNA
ENSG00000207695.1	MIR184	84	84	84	84	miRNA
ENSG00000208023.3	MIR185	82	82	82	82	miRNA
ENSG00000207721.1	MIR186	86	86	86	86	miRNA
ENSG00000207797.1	MIR187	109	109	109	109	miRNA
ENSG00000207768.3	MIR188	86	86	86	86	miRNA
ENSG00000283815.1	MIR18A	71	71	71	71	miRNA
ENSG00000283931.1	MIR18B	71	71	71	71	miRNA
ENSG00000284416.1	MIR1908	80	80	80	80	miRNA
ENSG00000284216.1	MIR1909	80	80	80	80	miRNA
ENSG00000211137.1	MIR190A	85	85	85	85	miRNA
ENSG00000215938.3	MIR190B	79	79	79	79	miRNA
ENSG00000207605.3	MIR191	92	92	92	92	miRNA
ENSG00000283416.1	MIR1910	80	80	80	80	miRNA
ENSG00000222715.1	MIR1911	80	80	80	80	miRNA
ENSG00000222321.1	MIR1912	80	80	80	80	miRNA
ENSG00000222958.1	MIR1913	80	80	80	80	miRNA
ENSG00000284433.1	MIR1914	80	80	80	80	miRNA
ENSG00000222071.1	MIR1915	80	80	80	80	miRNA
ENSG00000283926.1	MIR192	110	110	110	110	miRNA
ENSG00000207614.1	MIR193A	88	88	88	88	miRNA
ENSG00000207639.1	MIR193B	83	83	83	83	miRNA
ENSG00000262454.4	MIR193BHG	1001	570	5365	6049	lncRNA
ENSG00000207624.1	MIR194-1	85	85	85	85	miRNA
ENSG00000284155.1	MIR194-2	85	85	85	85	miRNA
ENSG00000229719.5	MIR194-2HG	3647	3647	3647	3647	lncRNA
ENSG00000284112.1	MIR195	87	87	87	87	miRNA
ENSG00000210741.1	MIR196A1	70	70	70	70	miRNA
ENSG00000207924.3	MIR196A2	110	110	110	110	miRNA
ENSG00000283745.1	MIR196B	84	84	84	84	miRNA
ENSG00000284443.1	MIR197	75	75	75	75	miRNA
ENSG00000238728.1	MIR1972-1	77	77	77	77	miRNA
ENSG00000239118.1	MIR1972-2	77	77	77	77	miRNA
ENSG00000284253.1	MIR1973	44	44	44	44	miRNA
ENSG00000238705.1	MIR1976	52	52	52	52	miRNA
ENSG00000284121.1	MIR198	62	62	62	62	miRNA
ENSG00000207752.1	MIR199A1	71	71	71	71	miRNA
ENSG00000208024.1	MIR199A2	110	110	110	110	miRNA
ENSG00000207581.1	MIR199B	110	110	110	110	miRNA
ENSG00000284204.1	MIR19A	82	82	82	82	miRNA
ENSG00000284375.1	MIR19B1	87	87	87	87	miRNA
ENSG00000284107.1	MIR19B2	96	96	96	96	miRNA
ENSG00000207607.3	MIR200A	90	90	90	90	miRNA
ENSG00000207730.3	MIR200B	95	95	95	95	miRNA
ENSG00000207713.3	MIR200C	68	68	68	68	miRNA
ENSG00000257084.1	MIR200CHG	350	350	350	350	lncRNA
ENSG00000284219.1	MIR202	110	110	110	110	miRNA
ENSG00000166917.11	MIR202HG	848	815	1057	1307	lncRNA
ENSG00000207568.1	MIR203A	110	110	110	110	miRNA
ENSG00000283165.1	MIR203B	86	86	86	86	miRNA
ENSG00000207935.3	MIR204	110	110	110	110	miRNA
ENSG00000284485.1	MIR205	110	110	110	110	miRNA
ENSG00000283188.1	MIR2052	55	55	55	55	miRNA
ENSG00000254349.6	MIR2052HG	1613	775	4084	6835	lncRNA
ENSG00000238399.1	MIR2053	91	91	91	91	miRNA
ENSG00000283550.1	MIR2054	49	49	49	49	miRNA
ENSG00000230937.12	MIR205HG	1002	908	3348	3523	lncRNA
ENSG00000207604.3	MIR206	86	86	86	86	miRNA
ENSG00000199157.2	MIR208A	71	71	71	71	miRNA
ENSG00000215991.1	MIR208B	77	77	77	77	miRNA
ENSG00000283762.1	MIR20A	71	71	71	71	miRNA
ENSG00000284043.1	MIR20B	69	69	69	69	miRNA
ENSG00000284190.1	MIR21	72	72	72	72	miRNA
ENSG00000199038.1	MIR210	110	110	110	110	miRNA
ENSG00000247095.3	MIR210HG	1153	816	1965	2321	lncRNA
ENSG00000207702.1	MIR211	110	110	110	110	miRNA
ENSG00000284442.1	MIR2110	75	75	75	75	miRNA
ENSG00000238367.1	MIR2113	91	91	91	91	miRNA
ENSG00000252454.3	MIR2114	80	80	80	80	miRNA
ENSG00000252466.1	MIR2115	100	100	100	100	miRNA
ENSG00000253030.1	MIR2116	80	80	80	80	miRNA
ENSG00000284344.1	MIR2117	80	80	80	80	miRNA
ENSG00000267151.5	MIR2117HG	506	506	506	506	lncRNA
ENSG00000267195.1	MIR212	110	110	110	110	miRNA
ENSG00000283844.1	MIR214	110	110	110	110	miRNA
ENSG00000207590.1	MIR215	110	110	110	110	miRNA
ENSG00000207798.1	MIR216A	110	110	110	110	miRNA
ENSG00000211520.2	MIR216B	82	82	82	82	miRNA
ENSG00000207548.3	MIR217	110	110	110	110	miRNA
ENSG00000226702.1	MIR217HG	900	900	900	900	lncRNA
ENSG00000207732.1	MIR218-1	110	110	110	110	miRNA
ENSG00000207739.1	MIR218-2	110	110	110	110	miRNA
ENSG00000199036.1	MIR219A1	110	110	110	110	miRNA
ENSG00000284185.1	MIR219A2	97	97	97	97	miRNA
ENSG00000283335.1	MIR219B	88	88	88	88	miRNA
ENSG00000283824.1	MIR22	85	85	85	85	miRNA
ENSG00000207870.1	MIR221	110	110	110	110	miRNA
ENSG00000207725.3	MIR222	110	110	110	110	miRNA
ENSG00000270069.1	MIR222HG	1568	1568	1758	2785	lncRNA
ENSG00000284567.1	MIR223	110	110	110	110	miRNA
ENSG00000284363.1	MIR224	81	81	81	81	miRNA
ENSG00000252695.1	MIR2276	89	89	89	89	miRNA
ENSG00000284336.1	MIR2277	93	93	93	93	miRNA
ENSG00000252153.1	MIR2278	96	96	96	96	miRNA
ENSG00000186594.14	MIR22HG	769	584	2626	2986	lncRNA
ENSG00000253008.2	MIR2355	87	87	87	87	miRNA
ENSG00000266461.1	MIR2392	84	84	84	84	miRNA
ENSG00000207980.1	MIR23A	73	73	73	73	miRNA
ENSG00000207563.1	MIR23B	97	97	97	97	miRNA
ENSG00000264566.3	MIR23C	100	100	100	100	miRNA
ENSG00000284459.1	MIR24-1	68	68	68	68	miRNA
ENSG00000284387.1	MIR24-2	73	73	73	73	miRNA
ENSG00000264292.1	MIR2467	81	81	81	81	miRNA
ENSG00000207547.1	MIR25	84	84	84	84	miRNA
ENSG00000265164.1	MIR2681	105	105	105	105	miRNA
ENSG00000284247.1	MIR2682	110	110	110	110	miRNA
ENSG00000199075.1	MIR26A1	77	77	77	77	miRNA
ENSG00000207789.1	MIR26A2	84	84	84	84	miRNA
ENSG00000199121.4	MIR26B	77	77	77	77	miRNA
ENSG00000207808.1	MIR27A	78	78	78	78	miRNA
ENSG00000207864.3	MIR27B	97	97	97	97	miRNA
ENSG00000207651.1	MIR28	86	86	86	86	miRNA
ENSG00000284547.1	MIR2861	90	90	90	90	miRNA
ENSG00000276326.1	MIR2909	69	69	69	69	miRNA
ENSG00000284040.1	MIR296	80	80	80	80	miRNA
ENSG00000215961.1	MIR297	66	66	66	66	miRNA
ENSG00000216031.1	MIR298	88	88	88	88	miRNA
ENSG00000207749.4	MIR299	63	63	63	63	miRNA
ENSG00000284032.1	MIR29A	64	64	64	64	miRNA
ENSG00000283797.1	MIR29B1	81	81	81	81	miRNA
ENSG00000284203.1	MIR29B2	81	81	81	81	miRNA
ENSG00000203709.12	MIR29B2CHG	3446	1170	15145	16745	lncRNA
ENSG00000284214.1	MIR29C	88	88	88	88	miRNA
ENSG00000215957.1	MIR300	83	83	83	83	miRNA
ENSG00000207996.1	MIR301A	86	86	86	86	miRNA
ENSG00000212102.1	MIR301B	78	78	78	78	miRNA
ENSG00000207927.1	MIR302A	69	69	69	69	miRNA
ENSG00000284463.1	MIR302B	73	73	73	73	miRNA
ENSG00000199102.1	MIR302C	68	68	68	68	miRNA
ENSG00000199145.1	MIR302D	68	68	68	68	miRNA
ENSG00000221703.1	MIR302E	72	72	72	72	miRNA
ENSG00000283218.1	MIR302F	51	51	51	51	miRNA
ENSG00000284564.1	MIR3064	66	66	66	66	miRNA
ENSG00000211563.4	MIR3065	79	79	79	79	miRNA
ENSG00000207617.4	MIR3074	81	81	81	81	miRNA
ENSG00000207827.1	MIR30A	71	71	71	71	miRNA
ENSG00000207582.1	MIR30B	88	88	88	88	miRNA
ENSG00000207962.1	MIR30C1	89	89	89	89	miRNA
ENSG00000199094.3	MIR30C2	72	72	72	72	miRNA
ENSG00000199153.1	MIR30D	70	70	70	70	miRNA
ENSG00000198974.3	MIR30E	92	92	92	92	miRNA
ENSG00000199177.1	MIR31	71	71	71	71	miRNA
ENSG00000263793.1	MIR3115	68	68	68	68	miRNA
ENSG00000263908.1	MIR3116-1	74	74	74	74	miRNA
ENSG00000283690.1	MIR3116-2	68	68	68	68	miRNA
ENSG00000264720.3	MIR3117	78	78	78	78	miRNA
ENSG00000266299.1	MIR3118-1	76	76	76	76	miRNA
ENSG00000265322.1	MIR3118-2	75	75	75	75	miRNA
ENSG00000277243.1	MIR3118-3	75	75	75	75	miRNA
ENSG00000265793.1	MIR3118-4	75	75	75	75	miRNA
ENSG00000283340.1	MIR3119-1	85	85	85	85	miRNA
ENSG00000263390.1	MIR3119-2	85	85	85	85	miRNA
ENSG00000283152.1	MIR3120	81	81	81	81	miRNA
ENSG00000265435.1	MIR3121	77	77	77	77	miRNA
ENSG00000264358.1	MIR3122	73	73	73	73	miRNA
ENSG00000265831.1	MIR3123	75	75	75	75	miRNA
ENSG00000264500.1	MIR3124	67	67	67	67	miRNA
ENSG00000264370.1	MIR3125	78	78	78	78	miRNA
ENSG00000266649.1	MIR3126	74	74	74	74	miRNA
ENSG00000264157.3	MIR3127	76	76	76	76	miRNA
ENSG00000265396.1	MIR3128	66	66	66	66	miRNA
ENSG00000264725.1	MIR3129	76	76	76	76	miRNA
ENSG00000283469.1	MIR3130-1	75	75	75	75	miRNA
ENSG00000263468.1	MIR3130-2	75	75	75	75	miRNA
ENSG00000264755.1	MIR3131	63	63	63	63	miRNA
ENSG00000265252.1	MIR3132	75	75	75	75	miRNA
ENSG00000263752.1	MIR3133	78	78	78	78	miRNA
ENSG00000264354.1	MIR3134	74	74	74	74	miRNA
ENSG00000266745.1	MIR3135A	77	77	77	77	miRNA
ENSG00000263649.1	MIR3135B	68	68	68	68	miRNA
ENSG00000265355.1	MIR3136	78	78	78	78	miRNA
ENSG00000265333.1	MIR3137	75	75	75	75	miRNA
ENSG00000264931.1	MIR3138	82	82	82	82	miRNA
ENSG00000265623.1	MIR3139	76	76	76	76	miRNA
ENSG00000264678.1	MIR3140	90	90	90	90	miRNA
ENSG00000264760.1	MIR3141	61	61	61	61	miRNA
ENSG00000265237.1	MIR3142	82	82	82	82	miRNA
ENSG00000253522.6	MIR3142HG	2252	2252	2301	2377	lncRNA
ENSG00000265565.1	MIR3143	63	63	63	63	miRNA
ENSG00000265725.1	MIR3144	79	79	79	79	miRNA
ENSG00000266555.1	MIR3145	82	82	82	82	miRNA
ENSG00000265932.1	MIR3146	79	79	79	79	miRNA
ENSG00000266168.1	MIR3147	66	66	66	66	miRNA
ENSG00000264788.1	MIR3148	77	77	77	77	miRNA
ENSG00000266712.3	MIR3149	83	83	83	83	miRNA
ENSG00000283522.1	MIR3150A	80	80	80	80	miRNA
ENSG00000284147.1	MIR3150B	86	86	86	86	miRNA
ENSG00000245080.7	MIR3150BHG	1599	1599	2632	2886	lncRNA
ENSG00000265657.1	MIR3151	76	76	76	76	miRNA
ENSG00000264638.1	MIR3152	74	74	74	74	miRNA
ENSG00000265112.1	MIR3153	82	82	82	82	miRNA
ENSG00000264823.3	MIR3154	84	84	84	84	miRNA
ENSG00000263628.1	MIR3155A	82	82	82	82	miRNA
ENSG00000283634.1	MIR3155B	56	56	56	56	miRNA
ENSG00000263476.1	MIR3156-1	75	75	75	75	miRNA
ENSG00000265499.1	MIR3156-2	77	77	77	77	miRNA
ENSG00000266211.1	MIR3156-3	77	77	77	77	miRNA
ENSG00000266407.1	MIR3157	85	85	85	85	miRNA
ENSG00000263436.1	MIR3158-1	81	81	81	81	miRNA
ENSG00000283558.1	MIR3158-2	81	81	81	81	miRNA
ENSG00000264603.1	MIR3159	74	74	74	74	miRNA
ENSG00000265014.1	MIR3160-1	85	85	85	85	miRNA
ENSG00000283497.1	MIR3160-2	81	81	81	81	miRNA
ENSG00000263693.1	MIR3161	77	77	77	77	miRNA
ENSG00000264559.1	MIR3162	82	82	82	82	miRNA
ENSG00000266423.1	MIR3163	73	73	73	73	miRNA
ENSG00000265539.1	MIR3164	83	83	83	83	miRNA
ENSG00000263742.1	MIR3165	75	75	75	75	miRNA
ENSG00000266581.1	MIR3166	92	92	92	92	miRNA
ENSG00000266215.1	MIR3167	85	85	85	85	miRNA
ENSG00000264226.1	MIR3168	82	82	82	82	miRNA
ENSG00000266663.1	MIR3169	83	83	83	83	miRNA
ENSG00000263399.1	MIR3170	77	77	77	77	miRNA
ENSG00000264657.1	MIR3171	74	74	74	74	miRNA
ENSG00000264607.1	MIR3173	68	68	68	68	miRNA
ENSG00000265871.1	MIR3174	87	87	87	87	miRNA
ENSG00000284324.1	MIR3175	77	77	77	77	miRNA
ENSG00000266235.1	MIR3176	90	90	90	90	miRNA
ENSG00000265820.1	MIR3177	82	82	82	82	miRNA
ENSG00000266232.1	MIR3178	84	84	84	84	miRNA
ENSG00000284305.1	MIR3179-1	84	84	84	84	miRNA
ENSG00000257381.3	MIR3179-2	84	84	84	84	miRNA
ENSG00000266454.1	MIR3179-3	84	84	84	84	miRNA
ENSG00000277014.1	MIR3179-4	84	84	84	84	miRNA
ENSG00000265537.1	MIR3180-1	94	94	94	94	miRNA
ENSG00000265373.2	MIR3180-2	88	88	88	88	miRNA
ENSG00000266291.1	MIR3180-3	94	94	94	94	miRNA
ENSG00000264115.1	MIR3180-4	153	153	153	153	miRNA
ENSG00000264397.1	MIR3180-5	153	153	153	153	miRNA
ENSG00000264947.1	MIR3181	73	73	73	73	miRNA
ENSG00000263785.1	MIR3182	63	63	63	63	miRNA
ENSG00000264429.1	MIR3183	84	84	84	84	miRNA
ENSG00000284399.1	MIR3184	75	75	75	75	miRNA
ENSG00000263602.1	MIR3185	68	68	68	68	miRNA
ENSG00000266189.1	MIR3186	85	85	85	85	miRNA
ENSG00000263414.1	MIR3187	70	70	70	70	miRNA
